,,Name,"Profile ID",Date,Likes,"Live video timestamp",Comment,"Image URLs","Comment Permalink",Depth,Mentions,Reactions,"Author Avatar","Comment Edited","Comment URL"
1,,"Vatiz Gallery",61556543624128,"2026-02-01 15:40:26",0,-,"যারাই হক্বের কথা বলবে তারাই শিবির🔥",,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/686257564_122291672684218120_6871395928377614475_n.jpg?stp=c0.0.600.600a_cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_ohc=-CnpGkvj1m8Q7kNvwHcjYQy&_nc_oc=Ador969OCMS05eERiUJTJlrR0DLH41mNNqRm0J7kMs7-dQZqRzu_yAr2TouBZcDtKV8&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af8fdkdN2xWXIFq-XqErtjdEbiVXh1rEYEkoV1OcKH_gRQ&oe=6A25ED0D,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/2098799437536504
2,,"Sai Han",61585165719638,"2026-02-01 21:01:02",0,-,"লুঙ্গি স্পায় 😂😂",,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/680239364_122126742879172190_6112982562835883716_n.jpg?stp=c0.0.928.928a_cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=zzo585DSVLYQ7kNvwHj34YY&_nc_oc=Adrgl37H7OGJ1Zp5TPRAAW_-i1MGBn7AyE4GvEs0g0ux3ftzGLYLhpbN2Sp8Uh0Jb1I&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af-q5hczZWCy7nja6uZr5suAyOA7pq51np33YzaWSfO-LA&oe=6A25FF8C,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/877418084906901
3,,"Najifa's World",61582320181867,"2026-02-01 21:11:11",0,-,"দাড়িপাল্লা ⚖️",,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/591711673_122109806727077339_3976510728628778027_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Ayf8UoR4CJUQ7kNvwGHkjRg&_nc_oc=Adr_3mXRAgIjUvYRmg34tET4EKU6J6pnmh9ZyBEhF9lRJKKpOXEITF_yKKTnd9yCjT4&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af8rnSZ-nNdENnjhrPxdpSZZgtEylgTh39TM8yKc0K6EsA&oe=6A261D4F,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/805783015860625
4,,"Fahad Bin Aziz",100016705966798,"2026-02-02 04:23:35",0,-,"ভাই আপনারে Dhurandar মুভিতে দরকার ছিলো",,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/449074325_1607105139856336_5929608333390857394_n.jpg?stp=c277.0.923.923a_cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=gXt_7ELkNDAQ7kNvwE_33YB&_nc_oc=Adp8z30CWMwu01W3qKlQJYMbtzNOayJxgAXsoskpXiX12GYJF00pVWWRxRxXIuQq7xg&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af8gzYsMJan1DNgCBVi-pVcy1DheFKQ2r1rApaLmi2i6-w&oe=6A25F7A1,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/824423427293198
5,,"Saddam for Humanity",61578976214728,"2026-02-02 04:32:38",0,-,❤️❤️❤️❤️🔥🔥🔥🔥,,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/544420285_122115544316965873_302765168028602924_n.jpg?stp=c0.0.731.731a_cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=uwiPyyMYgo8Q7kNvwF4SrTG&_nc_oc=Adr2SJ2RFYRHUjScuMP2a4LvB0o5FRG2bO-b205jT4aEwz9BFqXERDI44LcYVT7daz8&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af9cCeMG6wVzcoIwXzH5d-CvvmjEt_APnr9Lk4W32jj8sA&oe=6A261CCF,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/1954387342130493
6,,"রাঙ্গামাটি লাইভ",61584764949320,"2026-02-02 04:52:58",0,-,🔥🔥,,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/597889783_122100616209158831_4226367427475516450_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=oDyIety0GSYQ7kNvwGoD689&_nc_oc=AdqXZnpZIs40h2iizt9x6_J6kwCNoub4jtUUqCAoU5b4I9hUvKNSgU8miHo3coZZeDo&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af8ZfHMTMmnDqx947HGJp-AIWKmOU2_EqS91lvPPAD53jA&oe=6A25EFC8,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/1618520779493302
7,,"রাঙ্গামাটি লাইভ",61584764949320,"2026-02-02 04:55:02",0,-,"শিবির একদিনে গড়ে সংগঠন নয় এটি তিলে তিলে রক্ত ঘাম ঝরিয়ে গড়ে উঠা সংগঠন।",,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/597889783_122100616209158831_4226367427475516450_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=oDyIety0GSYQ7kNvwGoD689&_nc_oc=AdqXZnpZIs40h2iizt9x6_J6kwCNoub4jtUUqCAoU5b4I9hUvKNSgU8miHo3coZZeDo&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af8ZfHMTMmnDqx947HGJp-AIWKmOU2_EqS91lvPPAD53jA&oe=6A25EFC8,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/1257742316455264
8,,"Tanha Rahaman Sarah",100090128142804,"2026-02-02 21:15:18",1,00:00:03,"নৌকা গেছে দিল্লিতে, ধানের শীষ লন্ডনে । দাঁড়ি পাল্লা দারিয়ে আছে মাতৃভূমির কল্যাণে।   তারুণ্যের প্রথম ভোট, দাঁড়িপাল্লার পক্ষে হোক  👌👍",,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/473570441_577485581932375_2223274405737234859_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=1d2534&_nc_ohc=pmTTWqUvoXkQ7kNvwFJUoLf&_nc_oc=AdoeEFcUR8orTknSYV-08i3Yr3RZiLNQm3gP56GiRsPf12TC2ZfJLS3W_X5xbMVAY1s&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af-CAReSGRzjucFH6-X-CSrieuCooUC8ATz5GJs9KkXqYA&oe=6A261D56,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/893798810040895
9,,"আসাদুজ্জামান খান",100083895378748,"2026-02-03 01:07:32",0,-,"অনেকটা হলিউড স্টাইল",,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/577188451_820903794049459_4574557254494524517_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=efb8B_KheHUQ7kNvwGI63c1&_nc_oc=Adr0wALm61ff20NFXX7N66UKGPJUiPdOkL-VsDuro2R4UKF5UG0kyeyXfRK9a2bjENA&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af-kYJDc8Ok0MiJWjDtBQSr0G82jTu651pUegiPLuGRF5Q&oe=6A2607A2,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/1838146456899099
10,,"Imrul Kayes",61555854123634,"2026-02-03 02:12:46",0,00:00:01,❤️,,,0,,,https://scontent-tpe1-1.xx.fbcdn.net/v/t39.30808-1/421788581_122102669564195137_1604129870372988401_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=a0eHLVh1vCAQ7kNvwGP6oWS&_nc_oc=AdqEtJN_p7VppvshJrqTXdIjIRLn25oaUoNWsCPfaVY4c6HRfce5S941-az0Kt2HzCY&_nc_zt=24&_nc_ht=scontent-tpe1-1.xx&_nc_gid=BZkxR9xsmdZ-EIh-wqlwyw&_nc_ss=7c289&oh=00_Af9WI63J-xfCPPhCdQ8oLR5VvPH-TmVKPXMA2PyZYBTBhg&oe=6A26225E,,https://www.exportcomments.com/done/3f7fbc3a-6799-4c7c-ad9d-620035dda90e/preview/2349874958815296
